Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mauritania,MRT,2.727589936,2.778272778,2.821420738,2.87075178,2.920272178,2.966675049,3.000191849,3.017546746,3.024528694,3.018370004,2.998874312,2.98309364,2.975495007,2.969584625,2.967661919,2.962955588,2.918016618,2.886774857,2.892656542,2.907745339,2.942487956,2.96178593,2.959587904,2.952442714,2.939832974,2.920072021,2.909579362,2.915079397,2.54841244,2.574549548,2.960438713,3.855641136,4.084734429,3.432789769,2.77515652,2.016014108,2.257817826,2.630773639,2.711768623,2.799182084,2.44916514,2.144963445,2.160388554,2.169898998,2.208034581,2.260471866,2.318694061,2.49989376,2.723800288,2.873051185,3.018442761,3.124789002,2.896122114,2.64221126,2.645957102,2.642528022,2.633524111,2.626187803,2.614654755,2.58400208,2.553910771,2.591601268,2.643102263
Mauritius,MUS,0.600249327,2.837336795,2.608923274,2.407963286,2.231757997,2.078253918,1.945538042,1.832286003,1.737297686,1.659578923,1.589003125,1.516392669,1.487150501,1.5174192,1.57717041,1.613261959,1.627270866,1.306843091,1.740419116,1.686012316,1.481968308,1.222428188,0.919667982,1.04573546,0.817321395,0.764515986,0.7480991,0.688400518,0.765914828,0.712313471,1.079463625,1.315743114,1.185540614,1.400064494,0.859933461,1.022764541,1.25209761,1.051421625,1.271248552,0.982676166,0.790047581,0.694240135,0.723661766,0.627103982,0.59209966,0.466403526,0.455526401,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.242165627,0.181022098,0.13240433,0.068708233,0.090167266,0.054535454,0.032233064,0.00229068,0.025272988,-0.301401217,-0.117452949
Malawi,MWI,2.377209593,2.423397761,2.456269722,2.45403322,2.444246028,2.455889293,2.474589908,2.475482739,2.454753777,2.457553653,2.505334865,2.570751755,2.641770621,2.723841351,2.818500327,2.934405857,3.140293758,3.451988829,3.722864973,3.875226902,3.950100865,3.976038894,3.958859087,3.899622826,3.823968587,3.666234714,4.766772806,5.3827324,4.687099859,3.898741981,3.014169101,2.84609317,1.392212301,-1.230422146,-0.187536345,1.936197878,1.941644825,2.069046403,2.225240774,2.300935218,2.371006615,2.454069148,2.542539057,2.640040244,2.736342194,2.803458165,2.834481933,2.877406034,2.905723394,2.891505731,2.864277046,2.832565554,2.806762968,2.788813239,2.759113701,2.717814084,2.695466368,2.685561427,2.68285756,2.665771783,2.611417766,2.559138271,2.547168863
Malaysia,MYS,3.030331277,3.042037731,3.018905553,2.946764446,2.84608756,2.704527472,2.556336574,2.465899747,2.418023524,2.404099408,2.359265986,2.332783008,2.387980478,2.433594631,2.463927628,2.483412668,2.560071314,2.624795638,2.605444704,2.611774552,2.605696926,2.593755889,2.635967722,2.716532054,2.830776813,2.938919813,3.003298383,3.019562551,2.954637704,2.877739569,2.816658907,2.787185691,2.78577769,2.788187896,2.760033446,2.705126616,2.671358913,2.607521862,2.526721764,2.544593667,2.57014353,2.516347422,2.442606437,2.372008464,2.303363822,2.234859554,2.176089804,2.08818532,1.978923414,1.758287403,1.611043429,1.618131318,1.587439804,1.553018271,1.499409724,1.462069866,1.415369333,1.31563682,1.241514631,1.199859622,1.119853991,1.079363741,1.085202316
North America,NAC,1.703082772,1.579693823,1.488850314,1.444968325,1.310310518,1.22781222,1.161733415,1.061703836,1.018496363,1.194141912,1.433828407,1.0845771,0.984591965,0.964277187,1.036648364,0.990400209,1.026850813,1.058756906,1.098345984,0.99674685,1.010990922,0.981134124,0.925877361,0.877302791,0.892788101,0.935341448,0.939871492,0.950783585,1.033918322,1.174097295,1.335375398,1.375570372,1.305104456,1.220562725,1.182149111,1.158263205,1.190077666,1.138930594,1.121460352,1.100928819,1.004231332,0.947624766,0.867086155,0.930391038,0.928438166,0.973738352,0.957463253,0.964003825,0.907124393,0.860856701,0.753963543,0.771296884,0.731404611,0.762969157,0.741255506,0.768111066,0.691436039,0.620256635,0.559825118,0.985514536,0.198350215,0.518818276,0.752693589
Namibia,NAM,1.887090713,2.038199902,2.183517491,2.315506173,2.436077175,2.540984083,2.667787926,2.75565466,2.830589143,2.902819749,2.942237566,2.994002177,2.991005034,3.005941512,3.06754433,2.841827485,2.655481757,1.703775211,1.612264746,1.930410097,1.161271039,1.819095037,2.704465073,2.759974335,2.906149198,3.122569457,3.265371637,3.583376245,6.422109395,6.09436073,3.347689712,3.202576966,3.240846289,3.169138491,2.966316369,2.74610275,2.582974735,2.491150768,2.408837584,2.271949367,2.027579409,1.715589536,1.414342902,1.24422105,1.202340002,1.199835228,1.247324234,1.336301664,1.43030357,1.5047354,1.562982666,1.634062049,1.694467324,1.730943939,1.754600381,1.765026533,1.756999185,1.725164552,1.688468173,1.720310624,1.63585889,1.446359184,1.43721978
New Caledonia,NCL,2.74673947,2.67330622,2.720451624,2.761970734,2.687731776,3.261158559,3.158157205,3.061463582,4.423325498,7.410797215,6.899287149,4.481401579,2.362314576,1.926841887,1.138532223,1.125715452,1.481508579,1.096903137,0.724640852,1.112917608,1.839457595,2.115563554,2.038114026,1.964438067,1.829518523,1.860220415,1.982131906,1.943605838,1.965284643,2.368989136,2.577967007,2.498715148,2.578822274,2.666625017,2.261522218,1.915332709,1.931976819,1.898767879,1.89876221,1.901374378,1.901793221,1.898811419,1.703765144,1.521461098,1.518467354,1.495754382,1.473710882,1.452307684,1.309615607,1.533215429,1.825085374,1.811679043,1.779440428,1.65510643,0.524642605,0.28164857,0.218102595,0.13284625,0.025810734,-0.059005755,-0.254861903,-0.435504436,-0.474724202
Niger,NER,2.960767742,2.968332941,2.963648863,2.946484952,2.916558227,2.892898998,2.876898698,2.839208979,2.790935295,2.751049702,2.690835499,2.658695509,2.665248842,2.675618302,2.713092931,2.755232742,2.803380209,2.892339883,2.997469082,3.059794332,3.07988679,3.06554808,3.033166686,3.016766435,3.019252721,3.024980883,3.034166721,3.039287202,3.050249149,3.088463793,3.105071908,3.112776458,3.154102504,3.213800517,3.321276749,3.366591635,3.335532031,3.379561454,3.41011371,3.423750056,3.456532133,3.472154736,3.504461003,3.549182987,3.588174943,3.614425835,3.641206363,3.672544763,3.701170774,3.730703151,3.746720178,3.810576037,3.818205941,3.78117877,3.828859384,3.867091205,3.826933982,3.787596499,3.765444885,3.727100725,3.707423785,3.712987818,3.725765982
Nigeria,NGA,2.042647999,2.085456698,2.114781536,2.13863085,2.16538918,2.168563116,2.106966036,2.095541032,2.139380107,2.198785655,2.256808222,2.323734115,2.431127972,2.571260545,2.731225873,2.834490265,2.943252258,3.022924563,3.037839496,3.063712488,3.002987624,2.900871873,2.505583859,2.471938226,2.725926465,2.620070045,2.577103193,2.586844031,2.613644568,2.628598955,2.562201236,2.523727963,2.555767624,2.574829449,2.557189798,2.526852594,2.522964745,2.516033896,2.542619887,2.60286877,2.651265494,2.682889956,2.692767906,2.695503465,2.693693418,2.695925823,2.709626937,2.719686803,2.727384843,2.744378852,2.764062379,2.749288878,2.697474043,2.628123853,2.541187462,2.507034086,2.52731692,2.496644904,2.448200698,2.440608885,2.406363381,2.380007155,2.379888269
Nicaragua,NIC,3.023964742,3.033856355,3.040627282,3.053969278,3.077242339,3.113356957,3.158785712,3.206224748,3.234977292,3.248070685,3.248171777,3.030300326,3.010672668,3.172117251,3.137102622,3.100827856,3.048146373,2.914451001,2.704530619,2.731166656,2.816197172,2.736105388,2.620196258,2.476765961,2.380820578,2.33713603,2.295506697,2.303069383,2.356083169,2.354299408,2.325475516,2.281975656,2.222976169,2.154181842,2.068481695,1.897664746,1.721673374,1.592453256,1.502876828,1.441945342,1.348258003,1.267591747,1.210666618,1.179569548,1.262919196,1.368004861,1.394296801,1.421707871,1.446913517,1.463853251,1.471748689,1.470883001,1.461295176,1.448704792,1.437940024,1.428747396,1.418806285,1.405104723,1.385484725,1.370695685,1.39120242,1.418278462,1.399380964
Netherlands,NLD,1.315294588,1.424475067,1.348491965,1.337781332,1.372661105,1.305170731,1.133144073,1.038546961,1.157969109,1.238932661,1.189133543,1.01117285,0.827331016,0.78367225,0.891389955,0.784993389,0.594626001,0.615264577,0.690282252,0.791331808,0.686046798,0.458559864,0.379222596,0.39693319,0.46632652,0.554957726,0.634526879,0.646096228,0.599907213,0.688603823,0.788031035,0.756056593,0.69699133,0.602938474,0.493927373,0.461395748,0.514767002,0.616640531,0.665493187,0.714770363,0.754840058,0.638291666,0.471814399,0.347475412,0.233663148,0.160613669,0.217521601,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.55554079,0.523490508,0.953278923,1.003401572
Norway,NOR,0.794353923,0.803401557,0.756123516,0.755402814,0.777327077,0.798379882,0.836536532,0.840602106,0.814728249,0.726516019,0.701293381,0.764803002,0.69950483,0.620349415,0.551888897,0.46901392,0.42266132,0.381788583,0.34056557,0.321225576,0.344079656,0.36727828,0.331060292,0.282202673,0.2994715,0.356688644,0.468049547,0.537922759,0.412807535,0.344151413,0.476503585,0.577180268,0.59522933,0.569388228,0.51912552,0.506881683,0.542219936,0.595410343,0.684759433,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.681072964,0.805392739,1.034734515,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,0.588757324,0.534772282,0.898395221,1.138184607
Nepal,NPL,1.920890735,1.963889777,1.985703807,2.020693815,2.069999981,2.09007681,2.116721396,2.151836027,2.16073129,2.17862713,2.164852089,2.147827433,2.150613676,2.153745123,2.172281382,2.167963697,2.221627343,2.298669106,2.322208259,2.346992709,2.339969053,2.335304201,2.378875002,2.366811133,2.30076995,2.234495243,2.14704552,2.130031906,2.241333959,2.432697129,2.587735921,2.798680108,2.693671757,2.449570497,2.316730691,2.122070673,2.022288183,1.933540377,1.838552569,1.709775886,1.601837449,1.495832606,1.375026697,1.242331411,1.075359276,0.88577445,0.731449423,0.626509659,0.539422885,0.496881283,0.38521421,0.235525469,0.185921857,0.293747924,0.53827062,0.904474047,1.149953723,1.140549365,1.136351607,1.774268056,2.311723712,1.692246601,1.136035375
Nauru,NRU,3.66404136,4.061157895,4.888635964,5.356082548,5.671257332,3.670602346,1.532786499,2.806183166,3.438913423,2.353764422,1.71122396,1.537253023,1.542595283,1.505068876,1.441088248,1.475380089,1.830932004,1.334955081,0.594964405,0.64384954,0.73078754,-0.247347649,2.064056765,3.672782299,2.287482633,2.541704521,2.684414342,2.958429581,3.099331444,3.089539001,3.11820135,2.266583977,0.953089995,0.468293539,0.407965597,0.280722318,0.1738459,0.135004842,0.05780347,-0.05780347,-0.135004842,-0.11586368,-0.067649193,-0.087044834,-0.164625031,-0.232874159,-0.262633291,-0.234032286,-0.097675335,0.078147899,0.409277515,1.553560459,2.365518569,2.274296047,2.214779795,2.228011886,2.119548182,2.05039802,1.729341401,1.497144175,1.579022576,1.247087134,0.880232027
New Zealand,NZL,1.999440499,2.542112124,1.986582544,2.094972265,1.649506117,1.791047632,1.785232597,0.877166547,0.894787618,1.357592266,1.493750959,1.768358888,1.95737,2.085288594,1.945433727,0.884790066,0.311361736,0.032044093,-0.391641218,0.125363651,0.384751509,0.993480548,1.359494772,0.865186525,0.617838918,-0.024640404,0.861875993,0.274482468,0.480054396,0.923222729,,1.041735384,1.140231107,1.329237335,1.464363787,1.582661927,1.312358286,0.887279889,0.525484536,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,1.12877351,1.21898486,0.932407688,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.661012001,2.036033909,2.2460321,2.088722723,1.791240168,1.591158896,2.204788696,0.413665247,0.115363947,2.048368089
OECD members,OED,1.38692154,1.399186209,1.377011334,1.363682577,1.313102073,1.247511797,1.209232695,1.170319829,1.154595621,1.123525874,1.311060827,1.162381116,1.117328108,1.084314313,1.046859525,0.9752511,0.968916439,0.975589207,0.97768924,0.946373063,0.90247983,0.853190181,0.819418206,0.777255745,0.773971892,0.781020338,0.780254079,0.789412255,0.8292803,0.884042915,0.992508774,0.955467087,0.904458431,0.845431874,0.814604623,0.793100645,0.785513115,0.751764135,0.746991717,0.726363969,0.755290193,0.756735076,0.74106601,0.739013201,0.723899949,0.738996051,0.737168634,0.76616258,0.699952604,0.659074208,0.514700457,0.610270549,0.622693691,0.641736709,0.623628454,0.637086898,0.603152292,0.592238203,0.530564687,0.548452172,0.18037546,0.400396726,0.547368347
Oman,OMN,1.826465645,1.938475788,2.036771536,2.126530965,2.210824982,2.285868991,2.359288988,2.435684052,2.512037848,2.582667262,2.664380231,2.755234249,2.861311608,3.516775099,4.218620569,4.579410229,4.975925933,5.243393516,5.395581083,5.464873881,5.558966709,5.663584156,5.663234547,5.544752243,6.092125804,6.449538456,6.042222615,5.708750635,5.419225711,5.156154514,4.902066931,4.641575088,4.271735052,2.939522932,1.811190136,1.701576434,1.599389144,1.508829669,1.431673376,1.359436833,1.288452051,1.214083814,1.15573172,1.520500352,1.859466218,1.79115994,1.744061113,1.724613618,1.739164516,6.611552228,10.68407268,9.758169304,7.650385817,4.922749682,4.451607888,4.804129785,3.216949041,1.297249487,0.035006805,-1.298245131,-0.505921839,1.227418238,1.476837342
Other small states,OSS,1.603897323,1.9461333,1.935027239,1.887667372,1.791033769,1.645227497,1.51221039,1.501515803,1.545437819,1.627903456,1.762099978,1.825393885,1.827786342,1.748742495,1.793439002,1.933019186,2.007740788,1.965492926,1.969254833,1.952736439,1.836756356,1.795747523,1.762329616,1.757648032,1.886806264,1.966452493,2.007489984,2.045639195,2.058438417,2.121603273,2.074790184,0.854789379,0.600278633,0.947253455,0.887832807,1.26089287,1.365561684,1.371770441,1.526285006,1.486350492,1.351814356,1.351016544,1.340642596,1.499983358,1.634427003,1.660302056,1.681216047,1.665640923,1.573644073,1.263855245,0.905936108,1.041407598,1.239816072,1.369889279,1.414167113,1.343539717,1.367822421,1.257689002,1.046089778,0.741733097,0.654715783,1.087090601,1.031718842
Pakistan,PAK,2.379701227,2.312420064,2.386503858,2.458215452,2.517919718,2.585396396,2.653201202,2.699737371,2.727833264,2.760026536,2.642932538,2.643489468,2.801644423,2.857629886,2.946126755,3.041511694,3.112320793,3.17633072,3.440639331,4.071545786,4.423124791,4.135428397,3.63597147,3.159359421,3.262738769,3.537305855,3.546597907,3.503104144,3.371816359,3.297471166,3.230643374,2.625886811,2.55855603,2.903377953,2.952111316,3.046138376,2.940607026,2.891238262,2.858444356,3.075552912,3.092079184,2.50885976,2.189388121,2.235149207,2.158492155,2.098513142,2.141523972,2.178889217,2.229162535,2.252579345,2.110834578,1.79797543,1.536897649,1.409182973,1.296551724,1.204055673,1.328135434,1.537172403,1.607981347,1.73302782,1.834062082,1.893245598,1.957103432
Panama,PAN,2.958751482,3.008727573,3.044248062,3.049988722,3.028484167,2.999528148,2.96279168,2.917545239,2.870592326,2.824324151,2.789148237,2.756524085,2.704439626,2.642803939,2.580749215,2.513626556,2.449137359,2.393691889,2.355203042,2.335351601,2.328594116,2.326828696,2.326205356,2.311790262,2.278214888,2.245581277,2.212629307,2.178317936,2.137047034,2.121682894,2.103303457,2.070231791,2.058120865,2.04551396,2.033821404,2.024205756,2.013998359,2.001933072,1.988399324,1.971887913,1.956037824,1.940075867,1.923647018,1.920799222,1.910434961,1.879014135,1.854149189,1.838163809,1.816363475,1.7896721,1.779434561,1.778448966,1.760613598,1.744115718,1.741235434,1.734560022,1.716948722,1.675122976,1.602289731,1.451052137,1.315615015,1.308580191,1.340748384
Peru,PER,2.962778566,2.952684603,2.927161985,2.923165322,2.922027765,2.897862462,2.874163855,2.856066072,2.8438818,2.60419981,2.545035714,2.698103936,2.64001986,2.572390693,2.520387408,2.464703117,2.48238832,2.518867484,2.497068329,2.507807554,2.48391658,2.435085795,2.433014926,2.407407174,2.362074241,2.311835943,2.26489769,2.259750365,2.247152002,2.217105221,2.120843327,2.034869317,2.004460046,1.976503344,1.923556128,1.856952892,1.822439493,1.769518791,1.667060401,1.520442271,1.343319545,1.176085157,1.051135337,0.974731755,0.904184156,0.827239267,0.76975937,0.716987183,0.702724347,0.756357203,0.845382116,0.918055909,0.96748622,1.043651128,1.172230664,1.361225438,1.506946185,1.87582164,1.909725608,1.451402401,1.225660252,0.986112054,0.886323862
Philippines,PHL,2.959062938,2.834360121,2.801869853,2.773069633,2.747040269,2.704140471,2.670201264,2.645797983,2.588784566,2.593516392,2.600185203,2.545889066,2.490158795,2.401473207,2.401824438,2.51545126,2.660475091,2.748701204,2.716042915,2.647981403,2.568537605,2.503050338,2.484007648,2.450169121,2.395996687,2.33899734,2.299747863,2.308332376,2.307273152,2.352971109,2.377108809,2.357430676,2.357658279,2.343515269,2.337836526,2.417458883,2.469596489,2.409017939,2.331450372,2.216794064,2.116867209,2.06267819,2.018312505,1.98712673,1.93575552,1.884019828,1.870348631,1.870431577,1.84004285,1.801643904,1.781658802,1.743525151,1.686956057,1.616840604,1.669830021,1.77382447,1.76102262,1.700247766,1.655183692,1.626632905,1.494557167,1.46331573,1.527197277
Palau,PLW,2.022599733,2.175560407,2.258338562,2.373358433,2.346738602,2.339178512,1.641862152,0.788368906,0.719492267,1.838009567,3.237537153,3.613641763,2.986504481,0.960210528,-0.435316687,-0.540842804,-0.607953236,-0.611671927,-0.704827319,-0.391007341,1.087761355,2.235443558,2.394903649,2.481856984,2.561102013,2.46854621,2.290338327,2.232220116,2.196850659,2.221578969,2.243652775,2.300695588,2.322238743,2.353049741,2.584092695,2.99384141,3.13661951,2.988189708,2.76225974,1.769595607,0.515751763,0.115930354,0.145981753,0.135722744,-0.382505877,-1.074788547,-1.297953325,-1.372590958,-1.455414849,-1.530833299,-1.631357549,-1.624973577,-0.788793215,-0.050560379,-0.011239112,0.123560813,0.117802162,0.151256296,0.290665381,0.312082286,0.288921192,0.17184516,0.016614516
Papua New Guinea,PNG,2.487161127,2.277288101,2.215778826,2.146003806,2.127110318,2.194820781,2.227147974,2.243983742,2.312328827,2.363411815,2.391996823,2.379368898,2.326276183,2.263328011,2.212517495,2.172536852,2.138679352,2.103931347,2.069190066,2.046245841,2.049368002,2.067141594,2.092555855,2.120070265,2.143545234,2.161681018,2.174006294,2.178879203,2.269406613,2.644246065,3.208613574,3.584425783,3.677199654,3.662787028,3.633893077,3.604942159,3.582119463,3.533098762,3.490893908,3.45213294,3.3945551,3.349559561,3.311234072,3.26552944,3.21560315,3.171287866,3.123661114,3.086113991,3.047816223,3.003526703,2.902989615,2.777990453,2.692882536,2.61569523,2.543200663,2.468594345,2.39411256,2.325313322,2.260187811,2.147632274,2.02856054,1.923028218,1.82993547
Poland,POL,1.095789675,1.143154014,1.322525647,1.382204638,0.976289384,0.747873419,0.961728386,0.956732069,0.782340329,0.355759845,0.364260164,0.826716475,0.908113633,0.95978577,0.993595532,0.997795383,0.963866723,0.794064583,0.802185476,0.923267472,0.907868488,0.920284572,0.937688926,0.904590692,0.803585475,0.681065577,0.564203449,0.414457483,0.361655505,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-0.008302753,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.043948953,-0.063370574,-0.054305021,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.024427107,-0.175062058,-0.401728617,-2.482061133,-0.369758116
